bill_id,item_name,quantity,price
1493,Tiger Nâu,6,14.000
1493,Nước Ngọt.Suối,2,10.000
1493,Sườn Nướng Pallet,1,99.000
1493,Gà Nia,1,159.000
1493,Bò Lúc Lắc Khoai Tây,1,89.000
1493,Mực Pattaya,1,69.000
1493,Bao Tử Cá Chiên Nước Mắm,1,49.000
1494,Lẫu Thái,1,129.000
1495,Rau Thêm Lẩu Nhỏ,1,10.000
1495,.Rau Thêm Lẫu,2,15.000
1495,.Mì thêm,1,5.000
1495,Tiger Bạc,13,15.500
1495,Nước Ngọt.Suối,1,10.000
1495,Lẫu Bò Kampot,1,169.000
1495,Chân Gà Chiên Nước Mắm shock,1,19.000
1495,Trứng Xào Dưa Cãi,1,49.000
1496,Cật Nướng Tiêu,1,69.000
1496,Chân Gà Chiên Nước Mắm shock,1,19.000
1496,Mực Pattaya,1,69.000
1496,Sai Gòn Đỏ,14,11.000
1497,Cá Trứng Chiên Dòn,1,49.000
1497,Nước Ngọt.Suối,2,10.000
1497,Cơm Rang Hãi Sãn,1,79.000
1497,Mực Pattaya,1,69.000
1498,Ếch Thêm Lẩu Ếch,1,99.000
1498,.Rau Thêm Lẫu,1,15.000
1498,Sài Gòn special,15,14.500
1498,Tiger Nâu,2,14.000
1498,Mực Pattaya,1,69.000
1498,Cơm Rang Hãi Sãn,1,79.000
1498,Lẩu Ếch Chanh Ớt,1,139.000
1498,Bao Tử Cá Chiên Giòn,1,49.000
1499,Nước Ngọt.Suối,3,10.000
1499,Cơm Rang Tỏi,1,49.000
1499,Mực Pattaya,1,69.000
1499,Chân Gà Chiên Nước Mắm shock,1,19.000
1499,Bánh Chè Nướng Chao,1,69.000
1500,Rau Luộc Thập Cẩm,1,39.000
1500,Mực 1 nắng nướng muối ớt,1,69.000
1500,Bò Lúc Lắc Khoai Tây,1,89.000
1500,Sai Gòn Đỏ,12,11.000
1500,Nước Ngọt.Suối,2,10.000
1500,Éch Chiên Nươc Mắm,1,79.000
1500,Chặng Dừng Nướng Sate,1,69.000
1501,Gỏi Sứa,1,59.000
1501,Lẫu Gà Chanh Ớt,1,139.000
1501,Bò Lúc Lắc Khoai Tây,1,89.000
1502,Mực 1 nắng nướng muối ớt,1,69.000
1502,Nước Ngọt.Suối,2,10.000
1502,Mì Hải Sãn,1,89.000
1503,Tôm cháy tỏi,1,69.000
1503,Nước Ngọt.Suối,3,10.000
1503,Heineken,4,18.000
1503,Kho Quẹt.,1,29.000
1503,Sườn Nướng Pallet,1,99.000
1503,Cơm Rang Hãi Sãn,2,79.000
1503,Rau Luộc Thập Cẩm,1,39.000
1503,Mực Pattaya,2,69.000
1504,Gà Nướng Lá Chúc (1 con),1,239.000
1505,Tiger Nâu,19,14.000
1505,Beck's,5,14.000
1505,Tủy Heo Chiên Xù,1,59.000
1505,Mực Pattaya,1,69.000
1505,Thuốc mèo (lớn),1,25.000
1505,Ếch Chiên Giòn,1,79.000
1506,Nước Ngọt.Suối,1,10.000
1506,Larue,1,10.500
1506,Dồi Trường Xào Kiệu,1,89.000
1506,Cà Nướng Mỡ Hành,1,29.000
1506,Cơm Rang Tỏi,1,49.000
1507,Nước Ngọt.Suối,2,10.000
1507,.Ốc Hấp Tiêu,2,39.000
1507,Gỏi Sứa,1,59.000
1507,Beck's,3,14.000
1507,Lẫu Thái,1,129.000
1507,Gà Giả Chồn,1,99.000
1507,Cơm Rang Hãi Sãn,1,79.000
1507,Mực Pattaya,2,69.000
1507,Lẫu Khô,1,139.000
1508,Mực Pattaya,2,69.000
1508,Gỏi Sứa,2,59.000
1508,Beck's,1,14.000
1508,Chặng Dừng Chiên Nước Mắm,2,69.000
1508,Tiger Bạc,22,15.500
1508,Lẫu Thái,1,129.000
1509,Cơm Rang Cá Mặn,1,59.000
1509,Bò cuộn phô mai kim châm,1,89.000
1509,Nước Ngọt.Suối,2,10.000
1509,Mực Hấp Gừng,1,69.000
1510,Gỏi Sứa,1,59.000
1510,Nước Ngọt.Suối,1,10.000
1510,Lẫu Gà Chanh Ớt,1,139.000
1511,Nước Ngọt.Suối,4,10.000
1511,Gỏi Sứa,1,59.000
1511,Mực Pattaya,1,69.000
1512,Nước Ngọt.Suối,1,10.000
1512,Gỏi Sứa,1,59.000
1512,Beck's,1,14.000
1512,.Ốc Hấp Thái,1,39.000
1512,Mực Pattaya,1,69.000
1513,Beck's,1,14.000
1513,Mực Nia Pallet,1,99.000
1513,Lẫu Thái,1,129.000
1513,Tôm Nướng Mọi,1,69.000
1513,Nước Ngọt.Suối,1,10.000
1514,Gà Nia,1,159.000
1514,Bò Ngậm Tỏi Nướng,1,89.000
1514,Mực Pattaya,1,69.000
1514,Éch Chiên Nươc Mắm,1,79.000
1514,Mực Nia Pallet,1,99.000
1514,Bánh Chè Nướng Chao,1,69.000
1514,Sườn Nướng Sữa,1,89.000
1514,Tiger Nâu,8,14.000
1514,Tiger Bạc,5,15.500
1514,Cơm Rang Hãi Sãn,1,79.000
1514,Bao Tử Cá Chiên Giòn,1,49.000
1514,Nước Ngọt.Suối,1,10.000
1515,Mực Pattaya,1,69.000
1515,Nước Ngọt.Suối,4,10.000
1515,Lẫu Khô,1,139.000
1515,Cơm Rang Hãi Sãn,1,79.000
1516,Nước Ngọt.Suối,2,10.000
1516,Mực Hấp Gừng,1,69.000
1516,Bò Cuốn Lá Chúc,1,89.000
1516,Mực Pattaya,1,69.000
1517,Cơm Rang Hãi Sãn,1,79.000
1517,Mực Pattaya,1,69.000
1517,Nước Ngọt.Suối,4,10.000
1517,Bò Lúc Lắc Khoai Tây,1,89.000
1517,Lẫu Bò Kampot,1,169.000
1517,.Mì thêm,1,5.000
1518,Sài Gòn special,2,14.500
1518,Rau Luộc Thập Cẩm,1,39.000
1518,Kho Quẹt.,1,29.000
1518,.Ốc Hấp Thái,1,39.000
1518,Mực Pattaya,1,69.000
1518,Beck's,2,14.000
1519,Mực Pattaya,1,69.000
1519,Lẫu Thái,1,129.000
1519,Nước Ngọt.Suối,3,10.000
1520,Nước Ngọt.Suối,2,10.000
1520,Cơm Rang Tỏi,1,49.000
1520,Gỏi Sứa,1,59.000
1520,.Tàu Hủ Sã Ớt,1,39.000
1520,Mực Hấp Gừng,1,69.000
1520,Khăn Lạnh,5,2.000
1520,Tôm nướng muối ớt,1,69.000
1520,Cá Trứng Chiên Dòn,1,49.000
1520,Sườn Nướng Sữa,1,89.000
1520,Tiger Nâu,20,14.000
1521,Bò Lúc Lắc Khoai Tây,1,89.000
1521,Nước Ngọt.Suối,3,10.000
1521,Mì Hải Sãn,1,89.000
1521,Sai Gòn Đỏ,12,11.000
1521,Lẫu Khô,1,139.000
1522,Nước Ngọt.Suối,4,10.000
1522,Mực Pattaya,1,69.000
1522,Gà Nướng Sa tế,1,139.000
1522,Mực Hấp Gừng,1,69.000
1522,Lẫu Thái,1,129.000
1522,Mì Hải Sãn,1,89.000
1523,Lẫu Thái,1,129.000
1524,.Ốc Hấp Tiêu,1,39.000
1524,Mực Pattaya,1,69.000
1524,Nước Ngọt.Suối,2,10.000
1525,Dồi Trường Xào Dưa Cãi,1,89.000
1525,Budweiser,10,20.000
1525,Mì Hải Sãn,1,89.000
1525,Gỏi Sứa,1,59.000
1525,Mực Pattaya,1,69.000
1526,Mực Pattaya,1,69.000
1527,Nước Ngọt.Suối,3,10.000
1527,Bò cuộn phô mai kim châm,1,89.000
1527,Mực Pattaya,1,69.000
1527,Chân Gà Nướng Muối Ớt,1,49.000
1528,Mực Pattaya,1,69.000
1528,Nước Ngọt.Suối,1,10.000
1529,Cơm Rang Tỏi,1,49.000
1529,Mực Pattaya,1,69.000
1529,Gỏi Sứa,1,59.000
1529,.Ốc Hấp Thái,1,39.000
1529,Nước Ngọt.Suối,3,10.000
1530,Chân Gà Chiên Nước Mắm shock,1,19.000
1530,Chặng Dừng Chiên Nước Mắm,1,69.000
1530,Tiger Nâu,3,14.000
1530,Salad Nga,1,39.000
1530,Mực Nướng Mọi,1,69.000
1531,Nước Ngọt.Suối,3,10.000
1531,Beck's,8,14.000
1531,Cơm Rang Hãi Sãn,1,79.000
1531,Bao Tử Cá Chiên Nước Mắm,1,49.000
1531,Lẫu Nướng Pallet,1,189.000
1531,Mực Pattaya,1,69.000
1532,Sài Gòn special,2,14.500
1532,Lẫu Khô,1,139.000
1532,Éch Chiên Nươc Mắm,1,79.000
1532,Mì Hải Sãn,1,89.000
1532,Beck's,4,14.000
1533,Óc Tủy Hấp Gừng,1,69.000
1533,Beck's,5,14.000
1533,Cơm Rang Hãi Sãn,1,79.000
1533,Bò cuộn phô mai kim châm,1,89.000
1533,Mực Pattaya,1,69.000
1534,Beck's,2,14.000
1534,Cơm Rang Cá Mặn,1,59.000
1534,Nước Ngọt.Suối,3,10.000
1534,Mực Pattaya,1,69.000
1534,Mực Nướng Mọi,1,69.000
1534,Gà Nia,1,159.000
1535,Tiger Nâu,2,14.000
1535,Mì Xào Bò,1,89.000
1535,Nước Ngọt.Suối,1,10.000
1535,Larue,8,10.500
1535,Cà Nướng Mỡ Hành,1,29.000
1535,Sườn Nướng Mè,1,89.000
1535,Mực Pattaya,1,69.000
1536,Ếch Xào Lăn,1,89.000
1536,Gà Hấp Cải Xanh,1,139.000
1536,Nước Ngọt.Suối,4,10.000
1536,Mực Pattaya,1,69.000
1536,Bánh Mì Nhỏ,2,3.000
1536,Mì Xào Giòn,1,89.000
1536,Óc Tủy Hấp Gừng,1,69.000
1537,Tiger Bạc,1,15.500
1537,Beck's,1,14.000
1537,Chân Gà Nướng Muối Ớt,1,49.000
1537,Cơm Rang Cá Mặn,1,59.000
1537,Ếch Chiên Bơ,1,79.000
1538,Mực Pattaya,1,69.000
1538,Bò Lúc Lắc Khoai Tây,1,89.000
1538,Tiger Nâu,18,14.000
1538,Ba Rọi Nướng Giềng,1,79.000
1539,Nước Ngọt.Suối,2,10.000
1539,Cơm Rang Cá Mặn,1,59.000
1539,Bao Tử Cá Chiên Nước Mắm,1,49.000
1539,Mực Chiên Giòn,1,69.000
1539,Óc Tủy Hấp Gừng,1,69.000
1540,Cá Trứng Chiên Dòn,1,49.000
1540,Lẫu Thái,1,129.000
1540,Nước Ngọt.Suối,3,10.000
1541,Mực Pattaya,1,69.000
1541,Cơm Rang Hãi Sãn,1,79.000
1541,.Ốc Hấp Tiêu,1,39.000
1541,Nước Ngọt.Suối,1,10.000
1542,Sài Gòn special,12,14.500
1542,Trái  Cây,1,19.000
1542,Beck's,1,14.000
1542,Gỏi Sứa,1,59.000
1542,.Ốc Hấp Tiêu,1,39.000
1542,Nước Ngọt.Suối,2,10.000
1543,Mực Pattaya,1,69.000
1543,Gỏi Sứa,1,59.000
1543,Nước Ngọt.Suối,1,10.000
1544,Cơm Rang Hãi Sãn,1,79.000
1545,Mực Rang Tiêu,1,69.000
1545,.Rau Thêm Lẫu,1,15.000
1545,Dồi Trường Xào Dưa Cãi,1,89.000
1545,Mực Pattaya,1,69.000
1545,Lẫu Thái,1,129.000
1545,Nước Ngọt.Suối,3,10.000
1545,.Mì thêm,2,5.000
1546,Nước Ngọt.Suối,1,10.000
1546,Tôm nướng muối ớt,1,69.000
1546,Cơm Rang Cá Mặn,1,59.000
1546,Mực Pattaya,1,69.000
1547,Cơm Rang Tỏi,1,49.000
1547,Nước Ngọt.Suối,2,10.000
1547,Tôm cháy tỏi,1,69.000
1547,Bao Tử Cá Chiên Giòn shock,1,19.000
1548,Mực Pattaya,1,69.000
1548,Nước Ngọt.Suối,3,10.000
1548,Tủy Heo Chiên Xù,1,59.000
1548,Lẫu Khô,1,139.000
1549,Tủy Heo Chiên Xù,1,59.000
1549,Salad Nga,1,39.000
1549,Mực Pattaya,1,69.000
1549,Tiger Nâu,6,14.000
1549,Nước Ngọt.Suối,2,10.000
1549,Bao Tử Cá Chiên Giòn shock,1,19.000
1549,Cơm Rang Hãi Sãn,1,79.000
1549,Ốc Bưu Quay Lu,1,49.000
1549,Gỏi Sứa,1,59.000
1550,Mì Thập Cẫm,1,89.000
1550,Lẫu Khô,1,139.000
1550,Cánh gà chiên chanh,1,75.000
1550,Nước Ngọt.Suối,5,10.000
1551,Tiger Bạc,3,15.500
1551,Mực Pattaya,1,69.000
1551,Nước Ngọt.Suối,1,10.000
1551,Mì Thập Cẫm,1,89.000
1551,Gỏi Sứa,1,59.000
1552,Nước Ngọt.Suối,2,10.000
1552,Lẩu Ếch Chanh Ớt,1,139.000
1552,Mực Pattaya,1,69.000
1553,Sài Gòn special,8,14.500
1553,Rau Luộc Thập Cẩm,1,39.000
1553,Sườn Nướng Pallet,1,99.000
1553,Cánh Gà Chiên Nước Mắm,1,75.000
1554,Bao Tử Cá Chiên Giòn shock,1,19.000
1554,Tiger Nâu,3,14.000
1554,Nước Ngọt.Suối,2,10.000
1554,Trứng Hồng Đào,4,6.000
1554,Mực Pattaya,1,69.000
1554,.Ốc Nướng Tiêu,1,39.000
1554,Rau Luộc Thập Cẩm,1,39.000
1554,Cơm Rang Cá Mặn,1,59.000
1555,Bao Tử Cá Chiên Giòn shock,1,19.000
1555,Gà Nướng Muối Ớt,1,139.000
1555,Éch Chiên Nươc Mắm,1,79.000
1555,Nước Ngọt.Suối,2,10.000
1556,Nước Ngọt.Suối,2,10.000
1556,Bao Tử Cá Chiên Giòn shock,1,19.000
1556,Lẫu Thái,1,129.000
1557,Gà Nướng Lá Chúc (1 con),1,239.000
1557,Mực Pattaya,1,69.000
1558,Lẫu Thái,1,129.000
1559,Nước Ngọt.Suối,1,10.000
1559,Mực Pattaya,1,69.000
1559,Bò cuộn phô mai kim châm,1,89.000
1560,Ếch Chiên Bơ,1,79.000
1560,Nước Ngọt.Suối,5,10.000
1560,Lẫu Nướng Pallet,1,189.000
1560,Mực Pattaya,1,69.000
1560,Ốc Bưu Quay Lu,1,49.000
1561,Sườn Nướng Pallet,1,99.000
1561,Đậu Phộng,1,10.000
1561,Beck's,5,14.000
1562,Nước Ngọt.Suối,2,10.000
1562,Beck's,12,14.000
1562,Bao Tử Cá Chiên Nước Mắm,1,49.000
1562,Lẫu Khô,1,139.000
1562,Mực Pattaya,2,69.000
1562,.Sụn Gà Cháy Tỏi,1,59.000
1562,Gỏi Sứa,1,59.000
1563,Gỏi Sứa,1,59.000
1563,Lẫu Thái,1,129.000
1563,Mực Pattaya,1,69.000
1563,Nước Ngọt.Suối,6,10.000
1563,Tôm nướng muối ớt,1,69.000
1563,Tủy Heo Chiên Xù,1,59.000
1564,Gà Nia,1,159.000
1564,Ốc Bưu Quay Lu,1,49.000
1564,Mực Pattaya,1,69.000
1564,Bánh Chè Nướng Chao,1,69.000
1564,Thuốc mèo (lớn),1,25.000
1564,Tiger Nâu,46,14.000
1564,Trái  Cây,2,19.000
1564,Tủy Heo Chiên Xù,1,59.000
1564,Cà Nướng Mỡ Hành,1,29.000
1565,Lẫu Khô,1,139.000
1565,Bao Tử Cá Chiên Nước Mắm,1,49.000
1565,Nước Ngọt.Suối,2,10.000
1566,Mực Pattaya,1,69.000
1566,Nước Ngọt.Suối,1,10.000
1567,Sai Gòn Đỏ,9,11.000
1567,Mực Pattaya,1,69.000
1568,Mực Pattaya,1,69.000
1568,Gà Nia,1,159.000
1569,Mực Pattaya,1,69.000
1569,.Ốc Hấp Tiêu,1,39.000
1569,Nước Ngọt.Suối,1,10.000
1570,Éch Chiên Nươc Mắm,1,79.000
1570,Mì Thập Cẫm,1,89.000
1570,Bò cuộn phô mai kim châm,1,89.000
1570,Mực Chiên Giòn,1,69.000
1570,Mực Pattaya,2,69.000
1570,Chặng Dừng Chiên Nước Mắm,1,69.000
1571,Lẫu Khô,1,139.000
1571,Ốc Bưu Quay Lu,1,49.000
1571,Nước Ngọt.Suối,2,10.000
1571,Mực Pattaya,1,69.000
1572,Gà Nia,1,159.000
1572,Mực Pattaya,1,69.000
1572,Chân Gà Chiên Nước Mắm,1,49.000
1572,Nước Ngọt.Suối,1,10.000
1572,Tiger Nâu,9,14.000
1573,Bò cuộn phô mai kim châm,1,89.000
1573,Salad Nga,1,39.000
1573,Cơm Rang Cá Mặn,1,59.000
1573,Nước Ngọt.Suối,2,10.000
1573,Mực Pattaya,1,69.000
1574,Salad Nga,1,39.000
1574,Cơm Rang Cá Mặn,1,59.000
1574,.Ốc Hấp Thái,1,39.000
1574,Mực Pattaya,1,69.000
1574,Nước Ngọt.Suối,1,10.000
1575,Sườn Nướng Pallet,1,99.000
1575,Lẫu Thái,1,129.000
1575,Bò cuộn phô mai kim châm,1,89.000
1575,Nước Ngọt.Suối,4,10.000
1575,Mực Pattaya,1,69.000
1575,Gỏi Sứa,1,59.000
1576,Lẫu Thái,1,129.000
1577,Cánh Gà Chiên Nước Mắm,2,75.000
1577,Mực Pattaya,4,69.000
1577,.Ốc Hấp Tiêu,2,39.000
1577,Cơm Rang Hãi Sãn,3,79.000
1577,Nước Ngọt.Suối,6,10.000
1578,Mực Chiên Giòn,1,69.000
1578,Budweiser,2,20.000
1578,Nước Ngọt.Suối,3,10.000
1578,Gà Nia,1,159.000
1578,Mì Thập Cẫm,1,89.000
1578,Bò cuộn phô mai kim châm,2,89.000
1578,Gỏi Sứa,2,59.000
1579,Nước Ngọt.Suối,1,10.000
1579,Mực Pattaya,1,69.000
1579,Lẫu Thái,1,129.000
1580,Nước Ngọt.Suối,2,10.000
1580,Bao Tử Cá Chiên Nước Mắm,1,49.000
1580,Sài Gòn special,3,14.500
1580,Lẫu Nướng Pallet,1,189.000
1580,Gỏi Sứa,2,59.000
1580,.Ốc Hấp Tiêu,1,39.000
1580,Tôm Thêm Lẩu Nướng,1,39.000
1581,Nước Ngọt.Suối,3,10.000
1581,Tôm cháy tỏi,1,69.000
1582,Nước Ngọt.Suối,4,10.000
1582,Lẫu Thái,1,129.000
1582,Cơm Rang Tỏi,1,49.000
1582,Rau Luộc Thập Cẩm,1,39.000
1582,Dồi Trường Chiên Nước Mắm,1,89.000
1582,Kho Quẹt.,1,29.000
1582,Mực Nướng Mọi,1,69.000
1583,Tôm nướng muối ớt,1,69.000
1583,Nước Ngọt.Suối,2,10.000
1583,Mực Pattaya,1,69.000
1583,Lẩu Ếch Chanh Ớt,1,139.000
1584,Mực Pattaya,2,69.000
1585,Gà Nia,1,159.000
1585,Ba Rọi Nướng Giềng,1,79.000
1585,Nước Ngọt.Suối,1,10.000
1585,Mực Pattaya,1,69.000
1586,.Sụn Gà Chiên Nước Mắm,1,59.000
1586,Mực Pattaya,1,69.000
1586,Beck's,10,14.000
1586,Mì Hải Sãn,1,89.000
1587,Gỏi Sứa,1,59.000
1587,Tôm nướng muối ớt,1,69.000
1587,Cơm Rang Tỏi,1,49.000
1587,Mực Pattaya,1,69.000
1587,Sài Gòn special,10,14.500
1587,Nước Ngọt.Suối,1,10.000
1587,.Ốc Hấp Tiêu,1,39.000
1587,Gỏi Đu Đủ Hải Sản,1,89.000
1587,Tôm cháy tỏi,1,69.000
1588,Larue,1,10.500
1588,Nước Ngọt.Suối,2,10.000
1588,Tiger Nâu,3,14.000
1588,Mực Pattaya,1,69.000
1588,Mì Xào Bò,1,89.000
1588,Gỏi Sứa,1,59.000
1588,Sụn Gà Chiên Dòn,2,59.000
1589,Tiger Bạc,3,15.500
1589,.Ốc Hấp Thái,1,39.000
1589,Gỏi Sứa,1,59.000
1589,Cơm Rang Cá Mặn,1,59.000
1589,Mực Pattaya,1,69.000
1589,Nước Ngọt.Suối,2,10.000
1590,Nước Ngọt.Suối,2,10.000
1590,Lẩu Ếch Chanh Ớt,1,139.000
1591,Sai Gòn Đỏ,10,11.000
1592,.Ốc Hấp Thái,1,39.000
1592,Kho Quẹt.,1,29.000
1592,Mực Pattaya,1,69.000
1592,Tiger Bạc,2,15.500
1592,Rau Luộc Thập Cẩm,1,39.000
1593,Ếch Chiên Bơ,1,79.000
1593,Mực Pattaya,1,69.000
1593,Sườn Nướng Pallet,1,99.000
1593,Mực Chiên Giòn,1,69.000
1593,Cơm Rang Hãi Sãn,1,79.000
1593,Sài Gòn special,7,14.500
1593,Nước Ngọt.Suối,1,10.000
1594,Nước Ngọt.Suối,1,10.000
1594,Cơm Rang Tỏi,1,49.000
1594,Gỏi Sứa,1,59.000
1594,Mực Pattaya,1,69.000
1595,Nước Ngọt.Suối,1,10.000
1595,Mực Pattaya,1,69.000
1595,Tủy Heo Chiên Xù,1,59.000
1595,Heineken,2,18.000
1596,Mực Pattaya,1,69.000
1596,.Ốc Hấp Tiêu,1,39.000
1596,Tiger Nâu,2,14.000
1597,Sài Gòn special,16,14.500
1597,Nước Ngọt.Suối,1,10.000
1597,Mực Nia Pallet,1,99.000
1597,Tiger Bạc,4,15.500
1597,Gà Nia,1,159.000
1598,Gà Nia,1,159.000
1598,Tôm cháy tỏi,1,69.000
1598,Nước Ngọt.Suối,3,10.000
1598,Cá Đuối Nướng Bắp Chuối,1,79.000
1598,Óc Tủy Hấp Gừng,1,69.000
1599,Beck's,2,14.000
1599,Mực Pattaya,1,69.000
1600,Chặng Dừng Chiên Nước Mắm,1,69.000
1600,Óc Tủy Hấp Gừng,1,69.000
1600,Beck's,4,14.000
1600,Dồi Trường Chiên Nước Mắm,1,89.000
1601,Lẫu Thái,1,129.000
1601,Nước Ngọt.Suối,1,10.000
1601,Mì Hải Sãn,1,89.000
1602,Gỏi Sứa,1,59.000
1602,Sài Gòn special,4,14.500
1602,Mực Pattaya,1,69.000
1603,Tủy Heo Chiên Xù,1,59.000
1603,Mực Pattaya,2,69.000
1603,Cà Nướng Mỡ Hành,1,29.000
1603,Lẫu Nướng Pallet,1,189.000
1603,.Sụn Gà Cháy Tỏi,1,59.000
1603,Nước Ngọt.Suối,5,10.000
1604,Lẫu Gà Chanh Ớt,1,139.000
1604,Mực Pattaya,1,69.000
1604,Nước Ngọt.Suối,1,10.000
1605,Cá Trứng Chiên Dòn,1,49.000
1605,Cà Nướng Mỡ Hành,1,29.000
1605,Trứng Hồng Đào,8,6.000
1605,Lẫu Khô,1,139.000
1605,Gỏi Sứa,1,59.000
1605,Sài Gòn special,23,14.500
1606,Lẫu Khô,1,139.000
1606,.Mì thêm,1,5.000
1606,Heineken,9,18.000
1606,Nước Ngọt.Suối,1,10.000
1606,Gà Nia,1,159.000
1606,Mực Pattaya,1,69.000
1606,Gỏi Sứa,1,59.000
1607,Chặng Dừng Chiên Nước Mắm,1,69.000
1607,Ba Rọi Nướng Giềng,1,79.000
1607,Cơm Rang Tỏi,1,49.000
1607,Gà Nia,1,159.000
1607,Gỏi Sứa,1,59.000
1607,Mực Pattaya,1,69.000
1607,Nước Ngọt.Suối,3,10.000
1608,Cơm Rang Hãi Sãn,1,79.000
1609,Gà Nia,1,159.000
1609,Beck's,3,14.000
1610,Mực Pattaya,1,69.000
1610,Nước Ngọt.Suối,1,10.000
1610,Lẫu Bò Kampot,1,169.000
1610,.Sụn Gà Chiên Nước Mắm,1,59.000
1611,Mực Pattaya,1,69.000
1611,Gỏi Sứa,1,59.000
1611,Bò Lúc Lắc Khoai Tây,1,89.000
1611,Nước Ngọt.Suối,3,10.000
1612,Gỏi Sứa,2,59.000
1612,.Tàu Hủ Sã Ớt,1,39.000
1612,Bò Xào Củ Hành,1,89.000
1612,Nước Ngọt.Suối,5,10.000
1613,Heineken,2,18.000
1613,Nước Ngọt.Suối,3,10.000
1613,Mực Pattaya,2,69.000
1613,Cơm Rang Hãi Sãn,1,79.000
1613,Lẫu Thái,1,129.000
1614,Nước Ngọt.Suối,6,10.000
1614,.Sụn Gà Cháy Tỏi,1,59.000
1614,Mực Nia Pallet,1,99.000
1614,Mực Pattaya,1,69.000
1614,Chặng Dừng Nướng Sate,1,69.000
1615,Thuốc mèo (lớn),1,25.000
1616,Gà hấp cải xanh (1 con),1,239.000
1616,Cơm Trắng,1,10.000
1616,Kho Quẹt.,1,29.000
1616,Sài Gòn special,32,14.500
1616,Rau Luộc Thập Cẩm,1,39.000
1616,Cà Nướng Mỡ Hành,1,29.000
1616,Mực Nia Pallet,1,99.000
1616,Gỏi Sứa,1,59.000
1617,Ếch Chiên Bơ,1,79.000
1617,Bò Lúc Lắc Khoai Tây,1,89.000
1617,Mực Pattaya,1,69.000
1617,.Sụn Gà Chiên Nước Mắm,1,59.000
1617,Lẫu Gà Chanh Ớt,1,139.000
1617,Sườn Nướng Sữa,1,89.000
1617,Cơm Rang Hãi Sãn,1,79.000
1618,Nước Ngọt.Suối,2,10.000
1618,Chân Gà Chiên Nước Mắm,1,49.000
1618,Lẫu Nướng Pallet,1,189.000
1619,Lẫu Mẽ Cá Đuối,1,300.000
1620,Nước Ngọt.Suối,1,10.000
1620,Sài Gòn special,3,14.500
1620,Lẫu Khô,1,139.000
1621,Gà Hấp Hành,1,139.000
1621,Bao Tử Cá Chiên Giòn,1,49.000
1621,Cơm Rang Hãi Sãn,1,79.000
1621,Mực Chiên Giòn shock,1,39.000
1621,Salad Nga,1,39.000
1621,Nước Ngọt.Suối,4,10.000
1622,Gà Nướng Muối Ơt ( 1 con),1,239.000
1622,Mực Pattaya,1,69.000
1622,Nước Ngọt.Suối,1,10.000
1622,Cơm Rang Tỏi,1,49.000
1623,Nước Ngọt.Suối,2,10.000
1623,Cơm Rang Hãi Sãn,1,79.000
1623,Mực Nia Pallet,1,99.000
1623,Bò Cuốn Lá Chúc,1,89.000
1624,Kho Quẹt.,1,29.000
1624,Rau Luộc Thập Cẩm,1,39.000
1624,Cơm Rang Hãi Sãn,1,79.000
1624,Beck's,13,14.000
1624,Mực Chiên Giòn shock,1,39.000
1625,.Mì thêm,2,5.000
1625,Lẫu Thái,1,129.000
1625,Nước Ngọt.Suối,3,10.000
1626,Nước Ngọt.Suối,2,10.000
1626,Gỏi Sứa,1,59.000
1626,Mì Hải Sãn,1,89.000
1627,Bao Tử Cá Chiên Giòn,1,49.000
1627,Tủy Heo Chiên Xù,1,59.000
1628,Mực Chiên Giòn,1,69.000
1629,Nước Ngọt.Suối,2,10.000
1629,Cơm Rang Hãi Sãn,1,79.000
1629,Sài Gòn special,2,14.500
1629,Mực Chiên Giòn shock,1,39.000
1629,Lẫu Thái,1,129.000
1629,Mì Xào Giòn,1,89.000
1630,Beck's,2,14.000
1631,Nước Ngọt.Suối,2,10.000
1631,Mực Pattaya,1,69.000
1631,Gà Nia,1,159.000
1632,Mực Pattaya,2,69.000
1632,Nước Ngọt.Suối,2,10.000
1632,Mực Nia Pallet,1,99.000
1633,Nước Ngọt.Suối,2,10.000
1633,Bún thêm,1,5.000
1633,Cơm Rang Hãi Sãn,1,79.000
1633,Lẫu Nướng Pallet,1,189.000
1634,Trứng Xào Dưa Cãi,1,49.000
1634,Mực Chiên Giòn shock,1,39.000
1634,Sai Gòn Đỏ,1,11.000
1634,Beck's,2,14.000
1634,Cá Đuối Nướng Bắp Chuối,1,79.000
1634,Cơm Trắng,1,10.000
1635,Nước Ngọt.Suối,5,10.000
1635,Bò Xào Củ Hành,1,89.000
1635,.Ốc Nướng Tiêu,1,39.000
1635,Mực Pattaya,1,69.000
1635,Mì Xào Giòn,1,89.000
1636,Nước Ngọt.Suối,1,10.000
1636,.Sụn Gà Cháy Tỏi,1,59.000
1636,Mực Chiên Giòn shock,1,39.000
1636,Cơm Rang Hãi Sãn,1,79.000
1637,Mực Pattaya,1,69.000
1637,Beck's,4,14.000
1637,.Sụn Gà Cháy Tỏi,1,59.000
1637,Cơm Rang Tỏi,1,49.000
1638,Cá Trứng Chiên Dòn,1,49.000
1638,Mực Pattaya,1,69.000
1638,Nước Ngọt.Suối,3,10.000
1638,Lẫu Khô,1,139.000
1638,Mì Hải Sãn,1,89.000
1639,Nước Ngọt.Suối,1,10.000
1639,Lẫu Nướng Pallet,1,189.000
1640,Gà Nướng Lá Chúc,1,139.000
1640,Lẫu Gà Chanh Ớt,1,139.000
